latitude,longitude
55.814247,37.358219
55.810881,37.510380
55.601435,37.596385
55.650423,37.502170
55.730230,37.816461
55.763048,37.736976
55.717979,37.598579
55.752127,37.669727
55.782079,37.570795
55.777022,37.595247
55.766090,37.610724
55.761837,37.633281
55.759379,37.636402
55.744620,37.611156
55.745557,37.637498
55.84981791853367,37.49735783616765
55.93706760281952,37.753402210079834
55.71813324708355,37.795447225894506
55.703298949536524,37.5312654278161
